session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,lga,Oshimili South,South South,Delta,Oshimili South,,,303,909,658,276,253,14,0,251,382,23,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Oshimili South,South South,Delta,Oshimili South,,,138,413,299,125,115,6,0,114,174,10,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Oshimili South,South South,Delta,Oshimili South,,,110,330,239,100,92,5,0,91,139,8,1.8
2022/2023,Female,ALL,NECO,University,lga,Oshimili South,South South,Delta,Oshimili South,,,142,425,308,129,118,6,0,117,179,11,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Oshimili South,South South,Delta,Oshimili South,,,64,193,140,59,54,3,0,53,81,5,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Oshimili South,South South,Delta,Oshimili South,,,52,155,112,47,43,2,0,43,65,4,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Oshimili South,South South,Delta,Oshimili South,,,44,132,95,40,37,2,0,37,55,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Oshimili South,South South,Delta,Oshimili South,,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Oshimili South,South South,Delta,Oshimili South,,,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Oshimili South,South South,Delta,Oshimili South,,,20,59,43,18,16,1,0,16,25,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Oshimili South,South South,Delta,Oshimili South,,,9,27,19,8,7,0,0,8,11,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Oshimili South,South South,Delta,Oshimili South,,,7,21,16,7,6,0,0,5,9,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Oshimili South,South South,Delta,Oshimili South,,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Oshimili South,South South,Delta,Oshimili South,,,4,13,9,4,3,0,0,4,5,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Oshimili South,South South,Delta,Oshimili South,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Oshimili South,South South,Delta,Oshimili South,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Oshimili South,South South,Delta,Oshimili South,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Oshimili South,South South,Delta,Oshimili South,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Warri North,South South,Delta,Warri North,,,484,1451,1050,440,404,22,0,401,610,36,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Warri North,South South,Delta,Warri North,,,220,659,477,200,184,10,0,182,277,16,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Warri North,South South,Delta,Warri North,,,176,527,382,160,147,8,0,145,222,13,1.8
2022/2023,Female,ALL,NECO,University,lga,Warri North,South South,Delta,Warri North,,,226,679,491,206,189,10,0,188,285,17,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Warri North,South South,Delta,Warri North,,,103,308,223,93,86,5,0,85,130,7,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Warri North,South South,Delta,Warri North,,,82,247,179,75,69,4,0,68,104,6,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Warri North,South South,Delta,Warri North,,,70,211,152,64,59,3,0,59,88,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Warri North,South South,Delta,Warri North,,,32,96,69,29,27,1,0,27,40,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Warri North,South South,Delta,Warri North,,,26,77,55,23,21,1,0,22,32,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Warri North,South South,Delta,Warri North,,,31,94,68,29,26,1,0,26,39,3,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Warri North,South South,Delta,Warri North,,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Warri North,South South,Delta,Warri North,,,11,34,25,10,10,1,0,9,15,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Warri North,South South,Delta,Warri North,,,15,44,32,13,12,1,0,12,19,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Warri North,South South,Delta,Warri North,,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Warri North,South South,Delta,Warri North,,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Warri North,South South,Delta,Warri North,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Warri North,South South,Delta,Warri North,,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Warri North,South South,Delta,Warri North,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,ALL,WAEC,University,lga,Warri South,South South,Delta,Warri South,,,308,924,669,280,257,14,0,255,389,23,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Warri South,South South,Delta,Warri South,,,140,420,304,127,117,6,0,116,177,10,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Warri South,South South,Delta,Warri South,,,112,336,243,102,94,5,0,93,141,8,1.8
2022/2023,Female,ALL,NECO,University,lga,Warri South,South South,Delta,Warri South,,,144,432,313,131,120,7,0,119,182,11,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Warri South,South South,Delta,Warri South,,,66,196,142,60,55,3,0,54,82,5,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Warri South,South South,Delta,Warri South,,,52,157,114,48,44,2,0,43,66,4,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Warri South,South South,Delta,Warri South,,,45,134,97,41,37,2,0,37,56,4,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Warri South,South South,Delta,Warri South,,,20,61,44,18,17,1,0,17,26,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Warri South,South South,Delta,Warri South,,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Warri South,South South,Delta,Warri South,,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Warri South,South South,Delta,Warri South,,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Warri South,South South,Delta,Warri South,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Warri South,South South,Delta,Warri South,,,9,28,20,9,8,0,0,8,11,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Warri South,South South,Delta,Warri South,,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Warri South,South South,Delta,Warri South,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Warri South,South South,Delta,Warri South,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Warri South,South South,Delta,Warri South,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Warri South,South South,Delta,Warri South,,,1,3,2,1,1,0,0,1,1,0,1.8
