session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,166,496,359,151,138,8,0,137,208,13,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,75,226,163,69,63,3,0,63,94,6,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,60,180,131,55,50,3,0,49,76,5,1.8
2022/2023,Female,ALL,NECO,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,78,232,168,70,65,4,0,64,98,5,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,35,105,76,32,29,2,0,29,44,3,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,28,84,61,26,24,1,0,23,35,2,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,4,12,8,4,3,0,0,4,4,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Chanchaga,North Central,Niger,Chanchaga,,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Chanchaga,North Central,Niger,Chanchaga,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Chanchaga,North Central,Niger,Chanchaga,,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,ALL,WAEC,University,lga,Kontagora,North Central,Niger,Kontagora,,,827,2482,1796,752,691,38,0,686,1044,61,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,376,1128,817,342,314,17,0,311,475,28,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,301,903,653,274,251,14,0,250,379,23,1.8
2022/2023,Female,ALL,NECO,University,lga,Kontagora,North Central,Niger,Kontagora,,,387,1161,840,352,323,18,0,321,488,29,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,176,528,382,160,147,8,0,146,222,13,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,141,422,306,128,118,6,0,116,178,10,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Kontagora,North Central,Niger,Kontagora,,,120,360,261,109,100,6,0,99,152,9,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,55,164,119,50,46,3,0,45,69,4,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,44,131,95,40,36,2,0,36,55,4,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Kontagora,North Central,Niger,Kontagora,,,54,161,117,49,45,2,0,44,68,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,24,73,53,22,20,1,0,20,31,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,20,59,42,18,16,1,0,17,24,2,1.8
2022/2023,Female,Disabled,NECO,University,lga,Kontagora,North Central,Niger,Kontagora,,,25,75,55,23,21,1,0,20,32,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,11,34,25,10,10,1,0,9,15,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Kontagora,North Central,Niger,Kontagora,,,8,23,17,7,7,0,0,6,10,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Kontagora,North Central,Niger,Kontagora,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Kontagora,North Central,Niger,Kontagora,,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,ALL,WAEC,University,lga,Suleja,North Central,Niger,Suleja,,,294,881,638,267,246,14,0,243,371,21,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,134,401,290,122,112,6,0,111,168,10,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Suleja,North Central,Niger,Suleja,,,107,321,232,97,89,5,0,89,135,8,1.8
2022/2023,Female,ALL,NECO,University,lga,Suleja,North Central,Niger,Suleja,,,137,412,298,125,115,6,0,114,173,10,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,62,187,136,57,52,3,0,51,79,5,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Suleja,North Central,Niger,Suleja,,,50,150,108,45,42,2,0,42,63,3,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Suleja,North Central,Niger,Suleja,,,43,128,93,39,36,2,0,35,54,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,19,58,42,18,16,1,0,16,24,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Suleja,North Central,Niger,Suleja,,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Suleja,North Central,Niger,Suleja,,,19,57,41,17,16,1,0,16,24,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Suleja,North Central,Niger,Suleja,,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Suleja,North Central,Niger,Suleja,,,9,27,19,8,7,0,0,8,11,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Suleja,North Central,Niger,Suleja,,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Suleja,North Central,Niger,Suleja,,,3,8,6,3,2,0,0,2,3,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Suleja,North Central,Niger,Suleja,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Suleja,North Central,Niger,Suleja,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Bida,North Central,Niger,Bida,,,455,1364,987,413,380,21,0,377,574,33,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Bida,North Central,Niger,Bida,,,207,620,449,188,173,10,0,171,261,15,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Bida,North Central,Niger,Bida,,,165,496,359,150,138,8,0,137,209,12,1.8
2022/2023,Female,ALL,NECO,University,lga,Bida,North Central,Niger,Bida,,,213,638,462,193,178,10,0,176,269,15,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Bida,North Central,Niger,Bida,,,97,290,210,88,81,4,0,80,122,7,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Bida,North Central,Niger,Bida,,,77,232,168,70,65,4,0,64,98,5,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Bida,North Central,Niger,Bida,,,66,198,143,60,55,3,0,55,83,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Bida,North Central,Niger,Bida,,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Bida,North Central,Niger,Bida,,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Bida,North Central,Niger,Bida,,,30,89,64,27,25,1,0,25,37,2,1.8
