session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,422,1266,916,384,353,19,0,350,532,31,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,192,575,416,174,160,9,0,159,242,14,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,153,460,333,140,128,7,0,127,193,12,1.8
2022/2023,Female,ALL,NECO,University,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,197,592,429,179,165,9,0,163,250,14,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,90,269,195,82,75,4,0,74,113,7,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,72,215,156,65,60,3,0,59,91,5,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,61,184,133,56,51,3,0,51,77,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,28,84,60,25,23,1,0,24,35,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,22,67,48,20,19,1,0,19,28,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,27,82,60,25,23,1,0,22,35,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1,4,3,1,1,0,0,1,2,0,1.8
