session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,325,974,705,295,271,15,0,269,410,24,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,148,443,321,134,123,7,0,122,187,11,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,118,354,256,107,99,5,0,98,149,8,1.8
2022/2023,Female,ALL,NECO,University,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,152,456,330,138,127,7,0,126,192,11,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,69,207,150,63,58,3,0,57,87,5,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,55,166,120,50,46,3,0,46,70,4,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,47,141,102,43,39,2,0,39,59,4,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,21,64,47,19,18,1,0,17,28,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,17,51,37,16,14,1,0,14,21,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,21,63,46,19,18,1,0,17,27,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,10,30,21,9,8,0,0,9,12,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,270,811,587,246,226,12,0,224,341,20,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,123,369,267,112,103,6,0,102,155,9,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,98,295,213,89,82,5,0,82,124,7,1.8
2022/2023,Female,ALL,NECO,University,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,126,379,274,115,106,6,0,105,159,9,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,57,172,125,52,48,3,0,47,73,4,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,46,138,100,42,38,2,0,38,58,4,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,39,118,85,36,33,2,0,33,49,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,18,53,38,16,15,1,0,15,22,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,6,19,14,6,5,0,0,5,8,1,1.8
