session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,lga,Jos North,North Central,Plateau,Jos North,,,252,756,547,229,211,12,0,209,318,18,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,115,343,249,104,96,5,0,94,145,8,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,92,275,199,83,77,4,0,76,116,6,1.8
2022/2023,Female,ALL,NECO,University,lga,Jos North,North Central,Plateau,Jos North,,,118,353,256,107,99,5,0,97,149,8,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,54,161,116,49,45,2,0,45,67,4,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,43,129,93,39,36,2,0,36,54,3,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Jos North,North Central,Plateau,Jos North,,,37,110,79,33,31,2,0,31,46,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,17,50,36,15,14,1,0,14,21,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Jos North,North Central,Plateau,Jos North,,,16,49,36,15,14,1,0,13,21,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,6,18,13,5,5,0,0,5,8,0,1.8
