session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,592,1776,1285,538,494,27,0,491,747,44,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,269,807,584,245,225,12,0,223,339,20,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,215,646,467,196,180,10,0,179,271,16,1.8
2022/2023,Female,ALL,NECO,University,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,277,831,601,252,231,13,0,230,349,21,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,126,378,273,114,105,6,0,105,159,9,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,101,302,219,92,84,5,0,83,127,8,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,86,258,187,78,72,4,0,71,109,6,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,39,117,85,36,33,2,0,32,49,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,31,94,68,28,26,1,0,26,40,2,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,38,115,84,35,32,2,0,31,49,3,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,17,52,38,16,15,1,0,14,22,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,14,42,30,13,12,1,0,12,17,1,1.8
2022/2023,Female,Disabled,NECO,University,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,8,25,18,7,7,0,0,7,11,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,7,20,14,6,5,0,0,6,8,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,877,2630,1903,797,732,40,0,727,1106,65,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,399,1196,865,362,333,18,0,331,503,29,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,319,956,692,290,266,15,0,264,402,24,1.8
2022/2023,Female,ALL,NECO,University,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,410,1230,890,373,343,19,0,340,517,30,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,186,559,405,170,156,9,0,154,235,14,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,149,447,324,136,125,7,0,123,188,11,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,127,382,276,116,106,6,0,106,160,10,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,58,174,126,53,48,3,0,48,73,5,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,46,139,100,42,39,2,0,39,58,3,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,57,171,124,52,48,3,0,47,72,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,26,78,56,24,22,1,0,22,32,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,21,62,45,19,17,1,0,17,26,2,1.8
2022/2023,Female,Disabled,NECO,University,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,27,80,58,24,22,1,0,22,34,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,935,2805,2030,850,781,43,0,775,1180,69,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,425,1275,923,386,355,20,0,352,537,31,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,340,1020,738,309,284,16,0,282,429,25,1.8
2022/2023,Female,ALL,NECO,University,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,437,1312,949,398,365,20,0,363,551,33,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,199,596,432,181,166,9,0,164,251,15,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,159,477,345,145,133,7,0,132,200,12,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,136,407,295,123,113,6,0,112,172,10,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,62,185,134,56,52,3,0,51,78,4,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,49,148,107,45,41,2,0,41,62,4,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,61,182,132,55,51,3,0,50,77,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,28,83,60,25,23,1,0,23,35,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,22,66,48,20,18,1,0,18,28,2,1.8
2022/2023,Female,Disabled,NECO,University,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,28,85,62,26,24,1,0,23,36,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,10,31,22,9,9,0,0,9,13,0,1.8
