session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,194,581,421,176,162,9,0,160,245,14,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,88,264,191,80,74,4,0,73,111,6,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,71,211,153,64,59,3,0,58,89,5,1.8
2022/2023,Female,ALL,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,91,272,197,82,76,4,0,75,115,6,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,41,124,89,37,34,2,0,35,52,3,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,33,99,72,30,28,2,0,27,42,2,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Lokoja,North Central,Kogi,Lokoja,,,28,84,61,26,24,1,0,23,35,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Lokoja,North Central,Kogi,Lokoja,,,13,38,27,11,11,1,0,11,16,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Lokoja,North Central,Kogi,Lokoja,,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Lokoja,North Central,Kogi,Lokoja,,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Lokoja,North Central,Kogi,Lokoja,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Lokoja,North Central,Kogi,Lokoja,,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Okene,North Central,Kogi,Okene,,,179,538,389,163,150,8,0,149,226,13,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Okene,North Central,Kogi,Okene,,,82,244,177,74,68,4,0,67,103,6,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Okene,North Central,Kogi,Okene,,,65,196,141,59,54,3,0,55,82,5,1.8
2022/2023,Female,ALL,NECO,University,lga,Okene,North Central,Kogi,Okene,,,84,252,182,76,70,4,0,70,106,6,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Okene,North Central,Kogi,Okene,,,38,114,83,35,32,2,0,31,48,3,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Okene,North Central,Kogi,Okene,,,31,91,66,28,25,1,0,25,38,3,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Okene,North Central,Kogi,Okene,,,26,78,56,24,22,1,0,22,32,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Okene,North Central,Kogi,Okene,,,12,35,26,11,10,1,0,9,15,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Okene,North Central,Kogi,Okene,,,9,28,21,9,8,0,0,7,12,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Okene,North Central,Kogi,Okene,,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Okene,North Central,Kogi,Okene,,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,lga,Okene,North Central,Kogi,Okene,,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,NECO,University,lga,Okene,North Central,Kogi,Okene,,,5,16,12,5,5,0,0,4,7,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Okene,North Central,Kogi,Okene,,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,lga,Okene,North Central,Kogi,Okene,,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,lga,Okene,North Central,Kogi,Okene,,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Okene,North Central,Kogi,Okene,,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Okene,North Central,Kogi,Okene,,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,285,855,618,259,238,13,0,237,359,21,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,130,388,281,118,108,6,0,107,163,10,1.8
2022/2023,Female,ALL,WAEC,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,104,311,225,94,87,5,0,86,131,7,1.8
2022/2023,Female,ALL,NECO,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,133,400,289,121,111,6,0,111,168,10,1.8
2022/2023,Female,ALL,NECO,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,61,182,131,55,51,3,0,51,76,4,1.8
2022/2023,Female,ALL,NECO,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,48,145,105,44,40,2,0,40,61,4,1.8
2022/2023,Female,ALL,NABTEB,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,41,124,90,38,35,2,0,34,52,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,19,56,41,17,16,1,0,15,24,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,15,45,33,14,13,1,0,12,19,1,1.8
2022/2023,Female,Disabled,WAEC,University,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,19,56,40,17,15,1,0,16,23,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,8,25,18,8,7,0,0,7,10,1,1.8
