session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,8725,165,52.9
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,619,11,56.3
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,2688,48,56.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,188,3,62.7
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,3274,66,49.6
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,256,5,51.2
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,864,16,54.0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,58,1,58.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,1581,34,46.5
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,139,3,46.3
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,846,17,49.8
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,53,1,53.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,457,11,41.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,45,1,45.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,223,5,44.6
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,11,1,11.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,346,9,38.4
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,46,1,46.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,96,2,48.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,10,1,10.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,9050,174,52.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,663,12,55.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,4751,82,57.9
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,327,6,54.5
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,2821,56,50.4
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,195,4,48.8
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,962,18,53.4
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,57,1,57.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,2285,46,49.7
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,148,3,49.3
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,922,18,51.2
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,55,1,55.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,470,11,42.7
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,47,1,47.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,210,4,52.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,11,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,300,7,42.9
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,44,1,44.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,153,4,38.2
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,10,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,12379,241,51.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,855,16,53.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,4923,87,56.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,321,5,64.2
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,3266,65,50.2
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,260,5,52.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1277,25,51.1
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,55,1,55.0
