session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,3399,89,38.191
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,231,6,38.5
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,1188,28,42.4286
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,66,2,33.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,1056,28,37.7143
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,66,2,33.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,363,8,45.375
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,33,1,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,990,23,43.0435
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,66,2,33.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,363,12,30.25
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,231,6,38.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,0,0,0.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,66,2,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,165,5,33.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Aba North,South East,Abia,Aba North,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,66,2,33.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,5115,142,36.0211
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,330,9,36.6667
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,1782,53,33.6226
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,132,4,33.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,1584,42,37.7143
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,99,2,49.5
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,561,17,33.0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,33,1,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,1485,31,47.9032
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,99,2,49.5
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,528,16,33.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,363,8,45.375
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,132,4,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,264,7,37.7143
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Aba South,South East,Abia,Aba South,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,99,3,33.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,1914,44,43.5
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,132,3,44.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,660,20,33.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,33,1,33.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,594,14,42.4286
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,33,1,33.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,198,6,33.0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,561,15,37.4
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,33,1,33.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,198,6,33.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0.0
