session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,62044,1392,44.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,4366,90,48.5
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,22970,430,53.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,1553,27,57.5
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,13250,329,40.3
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,965,22,43.9
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,6974,142,49.1
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,540,10,54.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,19790,458,43.2
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,1399,30,46.6
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,8242,178,46.3
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,635,13,48.8
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,3077,79,38.9
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,258,6,43.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,1683,38,44.3
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,89,2,44.5
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,3547,97,36.6
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,259,7,37.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,843,24,35.1
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Lagos Island,South West,Lagos,Lagos Island,,,59,2,29.5
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ikeja,South West,Lagos,Ikeja,,,155898,3358,46.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ikeja,South West,Lagos,Ikeja,,,10912,216,50.5
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ikeja,South West,Lagos,Ikeja,,,61528,1221,50.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ikeja,South West,Lagos,Ikeja,,,4285,79,54.2
