session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,26040,461,56.5
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,1890,31,61.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,11085,188,59.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,789,13,60.7
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,12205,227,53.8
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,891,16,55.7
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,3526,60,58.8
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,291,5,58.2
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,9623,186,51.7
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,771,14,55.1
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,4612,83,55.6
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,356,6,59.3
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,1576,34,46.4
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,99,2,49.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,917,18,50.9
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,1299,30,43.3
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Oshimili South,South South,Delta,Oshimili South,,,94,2,47.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,468,10,46.8
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Oshimili South,South South,Delta,Oshimili South,,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,31061,551,56.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,2108,35,60.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Warri North,South South,Delta,Warri North,,,13894,230,60.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Warri North,South South,Delta,Warri North,,,922,14,65.9
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,12151,230,52.8
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,875,15,58.3
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Warri North,South South,Delta,Warri North,,,3820,63,60.6
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Warri North,South South,Delta,Warri North,,,301,5,60.2
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,10294,205,50.2
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,748,14,53.4
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Warri North,South South,Delta,Warri North,,,5164,92,56.1
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Warri North,South South,Delta,Warri North,,,358,6,59.7
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,1985,44,45.1
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,99,2,49.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Warri North,South South,Delta,Warri North,,,873,18,48.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Warri North,South South,Delta,Warri North,,,108,2,54.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,1217,28,43.5
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Warri North,South South,Delta,Warri North,,,95,2,47.5
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Warri North,South South,Delta,Warri North,,,678,15,45.2
