session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,4389,116,37.8362
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,297,8,37.125
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,1551,53,29.2642
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,99,3,33.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,1353,38,35.6053
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,99,3,33.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,462,11,42.0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,33,1,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,1287,34,37.8529
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,99,3,33.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,462,14,33.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,297,7,42.4286
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,99,2,49.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,231,5,46.2
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Awka North,South East,Anambra,Awka North,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,66,2,33.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Awka North,South East,Anambra,Awka North,,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Awka South,South East,Anambra,Awka South,,,6567,148,44.3716
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Awka South,South East,Anambra,Awka South,,,429,10,42.9
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Awka South,South East,Anambra,Awka South,,,2310,50,46.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Awka South,South East,Anambra,Awka South,,,165,4,41.25
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Awka South,South East,Anambra,Awka South,,,2046,59,34.678
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Awka South,South East,Anambra,Awka South,,,132,4,33.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Awka South,South East,Anambra,Awka South,,,726,23,31.5652
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Awka South,South East,Anambra,Awka South,,,33,1,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Awka South,South East,Anambra,Awka South,,,1914,44,43.5
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Awka South,South East,Anambra,Awka South,,,132,3,44.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Awka South,South East,Anambra,Awka South,,,660,15,44.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Awka South,South East,Anambra,Awka South,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Awka South,South East,Anambra,Awka South,,,462,13,35.5385
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Awka South,South East,Anambra,Awka South,,,33,1,33.0
