session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,lga,Ede North,South West,Osun,Ede North,,,31,1,19.6667
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,lga,Ife Central,South West,Osun,Ife Central,,,2,0,9.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,lga,Ilesha East,South West,Osun,Ilesha East,,,16,1,19.6667
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,lga,Ilesha West,South West,Osun,Ilesha West,,,2,0,9.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,,Unqualified,lga,Osogbo,South West,Osun,Osogbo,,,31,1,19.8333
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Ede North,South West,Osun,Ede North,,,36,1,17.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Ife Central,South West,Osun,Ife Central,,,20,1,15.4
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Ilesha East,South West,Osun,Ilesha East,,,29,1,18.5
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Ilesha West,South West,Osun,Ilesha West,,,44,1,21.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Osogbo,South West,Osun,Osogbo,,,44,1,23.8571
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Ede North,South West,Osun,Ede North,,,33,1,21.1667
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Ife Central,South West,Osun,Ife Central,,,20,1,19.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Ilesha East,South West,Osun,Ilesha East,,,24,1,23.25
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Ilesha West,South West,Osun,Ilesha West,,,31,1,19.6667
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Osogbo,South West,Osun,Osogbo,,,42,1,20.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Ede North,South West,Osun,Ede North,,,7,0,25.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Ife Central,South West,Osun,Ife Central,,,2,0,9.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Ilesha East,South West,Osun,Ilesha East,,,4,0,17.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Ilesha West,South West,Osun,Ilesha West,,,9,0,34.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Osogbo,South West,Osun,Osogbo,,,18,1,22.3333
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Ede North,South West,Osun,Ede North,,,42,2,17.7778
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Ife Central,South West,Osun,Ife Central,,,24,1,23.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Ilesha East,South West,Osun,Ilesha East,,,16,1,15.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Ilesha West,South West,Osun,Ilesha West,,,18,1,22.3333
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Osogbo,South West,Osun,Osogbo,,,22,1,17.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Ede North,South West,Osun,Ede North,,,20,1,19.0
