session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,15873,381,41.6614
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,1023,25,40.92
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,5577,151,36.9338
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,363,10,36.3
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,4917,108,45.5278
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,330,7,47.1429
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,1716,37,46.3784
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,99,2,49.5
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,4653,146,31.8699
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,297,9,33.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,1650,40,41.25
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,99,2,49.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,1089,36,30.25
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,396,11,36.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,825,19,43.4211
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,66,2,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,297,6,49.5
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Birnin Kebbi,North West,Kebbi,Birnin Kebbi,,,33,1,33.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,10428,245,42.5633
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,693,16,43.3125
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,3663,104,35.2212
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,231,7,33.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,3234,71,45.5493
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,198,4,49.5
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,1122,33,34.0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,66,2,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,3069,70,43.8429
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,198,4,49.5
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,1089,35,31.1143
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,726,16,45.375
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,264,8,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,528,14,37.7143
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Argungu,North West,Kebbi,Argungu,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,198,5,39.6
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Argungu,North West,Kebbi,Argungu,,,0,0,0.0
