session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,50,28,9,10,0,0,22,19,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,72,43,13,14,0,0,29,30,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,0,19,13,4,5,0,0,6,9,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,21,10,5,5,0,0,11,5,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,55,33,14,9,5,0,22,19,5
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,48,28,10,10,0,0,20,18,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,41,23,10,10,0,0,18,13,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,41,23,9,5,4,0,18,14,4
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,69,41,14,14,0,0,28,27,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,26,15,5,5,0,0,11,10,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,43,28,9,9,0,0,15,19,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,29,15,5,5,0,0,14,10,0
2019/2020,Female,all,NABTEB,1-year,College of Education,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,38,20,9,9,0,0,18,11,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,57,35,9,10,0,0,22,26,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,50,30,14,14,0,0,20,16,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,0,67,38,13,14,0,0,29,25,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,41,23,9,9,0,0,18,14,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,43,28,9,9,0,0,15,19,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,43,25,5,5,0,0,18,20,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,33,20,5,5,0,0,13,15,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,36,20,5,5,0,0,16,15,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,45,28,10,10,0,0,17,18,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,81,45,13,14,0,0,36,32,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,115,71,22,22,0,0,44,49,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,48,28,9,5,4,0,20,19,4
2019/2020,Female,all,NABTEB,1-year,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,36,20,9,9,0,0,16,11,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Felande,North West,Kebbi,Argungu,Felande,,0,45,28,9,9,0,0,17,19,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,88,53,23,18,5,0,35,30,5
2019/2020,Female,all,NABTEB,1-year,University,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,93,56,23,18,5,0,37,33,5
2019/2020,Female,all,NABTEB,1-year,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,31,18,9,9,0,0,13,9,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,26,15,5,5,0,0,11,10,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,72,40,14,10,4,0,32,26,4
2019/2020,Female,all,NABTEB,1-year,University,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,64,36,14,14,0,0,28,22,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,29,15,5,5,0,0,14,10,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,0,131,79,27,24,4,0,52,52,4
2019/2020,Female,all,NABTEB,1-year,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,41,23,4,5,0,0,18,19,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,45,25,9,5,4,0,20,16,4
2019/2020,Female,all,NABTEB,1-year,University,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,136,78,27,19,8,0,58,51,8
2019/2020,Female,all,NABTEB,1-year,University,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,62,38,14,14,0,0,24,24,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,34,20,9,10,0,0,14,11,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,48,28,13,10,4,0,20,15,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,0,14,10,4,5,0,0,4,6,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,12,5,0,0,0,0,7,5,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,33,20,9,5,4,0,13,11,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,26,16,10,10,0,0,10,6,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,26,16,10,10,0,0,10,6,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,26,15,5,5,0,0,11,10,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,45,28,14,10,4,0,17,14,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,17,10,5,5,0,0,7,5,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,24,15,4,5,0,0,9,11,0
